"","school","sex","age","address","famsize","Pstatus","Medu","Fedu","Mjob","Fjob","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","Dalc","Walc","health","absences","G1","G2","G3","id"
"698","GP","M",18,"R","LE3","A",3,4,"other","other","reputation","mother",2,2,0,"0","1","0","1","1","1","1","0",4,2,5,3,4,1,6,15,16,16,698
"699","GP","M",18,"R","LE3","T",3,2,"services","other","reputation","mother",2,3,0,"0","1","1","1","1","1","1","0",5,4,2,1,1,4,8,14,13,14,699
"700","GP","M",18,"R","LE3","T",3,2,"services","other","reputation","mother",2,3,0,"0","1","0","1","1","1","1","0",5,4,2,1,1,4,0,14,15,15,700
"701","GP","M",18,"R","LE3","T",3,3,"other","services","course","mother",1,2,0,"0","1","0","0","1","1","1","1",4,3,3,1,3,5,8,10,9,10,701
"702","GP","M",18,"R","LE3","T",3,3,"other","services","course","mother",1,2,1,"0","1","0","0","1","1","1","1",4,3,3,1,3,5,8,3,5,5,702
"703","GP","M",18,"U","GT3","T",1,2,"at_home","other","home","other",2,1,0,"0","0","0","0","0","0","1","0",3,4,4,2,4,4,10,10,10,11,703
"704","GP","M",18,"U","GT3","T",2,1,"other","other","home","mother",1,2,0,"0","0","0","1","1","1","1","0",5,2,4,1,2,4,2,16,16,16,704
"705","GP","M",18,"U","GT3","T",2,1,"other","other","home","mother",1,2,0,"0","0","0","1","1","1","1","0",5,2,4,1,2,4,8,15,14,14,705
"706","GP","M",18,"U","GT3","T",2,1,"services","services","other","mother",1,1,1,"0","0","0","0","0","0","1","0",3,2,5,2,5,5,4,6,9,8,706
"707","GP","M",18,"U","GT3","T",2,1,"services","services","other","mother",1,1,2,"0","0","0","0","0","0","1","0",3,2,5,2,5,5,4,7,8,6,707
"708","GP","M",18,"U","GT3","T",2,1,"services","services","reputation","mother",1,3,0,"0","0","1","1","1","1","1","0",4,2,4,1,3,2,6,15,14,14,708
"709","GP","M",18,"U","GT3","T",2,1,"services","services","reputation","mother",1,3,0,"0","0","0","1","1","1","1","0",4,2,4,1,3,2,0,14,15,15,709
"710","GP","M",18,"U","GT3","T",2,2,"other","at_home","course","other",1,1,1,"0","1","0","1","0","0","1","1",4,4,3,2,2,1,26,7,8,8,710
"711","GP","M",18,"U","GT3","T",2,2,"other","other","home","mother",2,2,0,"0","1","1","0","1","1","1","0",3,3,3,5,5,4,0,12,13,13,711
"712","GP","M",18,"U","GT3","T",2,2,"other","other","home","mother",2,2,3,"0","1","1","0","1","1","1","0",3,3,3,5,5,4,9,10,9,10,712
"713","GP","M",18,"U","GT3","T",2,2,"other","other","reputation","mother",1,1,0,"0","0","0","0","0","1","1","0",5,4,2,1,2,5,6,15,14,15,713
"714","GP","M",18,"U","GT3","T",2,2,"other","services","reputation","father",1,2,0,"0","0","0","0","1","0","1","0",5,5,4,3,5,2,16,8,7,8,714
"715","GP","M",18,"U","GT3","T",2,2,"other","services","reputation","father",1,2,1,"0","0","0","0","1","0","1","0",5,5,4,3,5,2,0,7,7,0,715
"716","GP","M",18,"U","GT3","T",2,2,"services","other","home","mother",1,2,0,"0","1","0","1","1","1","1","0",4,4,4,2,4,5,10,12,11,11,716
"717","GP","M",18,"U","GT3","T",2,2,"services","other","home","mother",1,2,1,"0","1","1","1","1","1","1","0",4,4,4,2,4,5,15,6,7,8,717
"718","GP","M",18,"U","GT3","T",3,2,"services","other","course","mother",2,1,0,"0","0","0","0","1","0","1","0",4,4,5,2,4,5,8,7,8,7,718
"719","GP","M",18,"U","GT3","T",3,2,"services","other","course","mother",2,1,1,"0","0","0","0","1","0","1","0",4,4,5,2,4,5,0,6,8,8,719
"720","GP","M",18,"U","GT3","T",4,2,"health","other","reputation","father",1,2,0,"0","1","1","1","1","1","1","1",5,4,5,1,3,5,10,10,9,10,720
"721","GP","M",18,"U","GT3","T",4,2,"health","other","reputation","father",1,2,0,"0","1","0","1","1","1","1","1",5,4,5,1,3,5,4,10,12,14,721
"722","GP","M",18,"U","GT3","T",4,2,"teacher","other","home","mother",1,2,0,"0","1","1","1","1","1","1","1",4,3,2,1,4,5,11,12,11,11,722
"723","GP","M",18,"U","GT3","T",4,2,"teacher","other","home","mother",1,2,0,"0","1","0","1","1","1","1","1",4,3,2,1,4,5,2,15,16,16,723
"724","GP","M",18,"U","GT3","T",4,3,"teacher","other","course","mother",1,2,0,"0","1","1","0","0","1","1","0",4,3,2,1,1,3,2,8,8,8,724
"725","GP","M",18,"U","GT3","T",4,3,"teacher","other","course","mother",1,2,0,"0","1","0","0","0","1","1","0",4,3,2,1,1,3,2,10,10,11,725
"726","GP","M",18,"U","GT3","T",4,3,"teacher","other","course","mother",1,3,0,"0","1","1","0","1","1","1","1",5,4,5,2,3,5,0,10,10,9,726
"727","GP","M",18,"U","GT3","T",4,3,"teacher","other","course","mother",1,3,0,"0","1","0","0","1","1","1","1",5,4,5,2,3,5,0,14,13,14,727
"728","GP","M",18,"U","GT3","T",4,4,"other","other","course","mother",1,3,0,"0","0","0","1","1","1","1","0",4,3,3,2,2,3,0,13,14,13,728
"729","GP","M",18,"U","GT3","T",4,4,"other","other","course","mother",1,3,0,"0","0","0","1","1","1","1","0",4,3,3,2,2,3,3,9,12,11,729
"730","GP","M",18,"U","GT3","T",4,4,"teacher","services","home","father",1,2,0,"0","1","0","1","1","1","1","0",4,3,3,2,2,2,0,12,12,13,730
"731","GP","M",18,"U","GT3","T",4,4,"teacher","services","home","father",1,2,1,"0","1","0","1","1","1","1","0",4,3,3,2,2,2,0,10,10,0,731
"732","GP","M",18,"U","GT3","T",4,4,"teacher","services","home","mother",2,1,0,"0","0","1","1","1","1","1","0",3,2,4,1,4,3,22,9,9,9,732
"733","GP","M",18,"U","GT3","T",4,4,"teacher","services","home","mother",2,1,0,"0","0","0","1","1","1","1","0",3,2,4,1,4,3,6,11,12,12,733
"734","GP","M",18,"U","LE3","A",3,4,"other","other","reputation","other",1,2,0,"0","0","0","1","1","1","1","1",4,3,5,1,4,2,9,13,14,15,734
"735","GP","M",18,"U","LE3","A",4,4,"teacher","teacher","reputation","mother",1,2,0,"0","1","1","1","1","1","1","0",5,4,3,1,1,2,9,15,13,15,735
"736","GP","M",18,"U","LE3","A",4,4,"teacher","teacher","reputation","mother",1,2,0,"0","1","0","1","1","1","1","0",5,4,3,1,1,2,0,17,17,17,736
"737","GP","M",18,"U","LE3","T",1,1,"other","other","course","mother",1,1,2,"0","0","0","0","1","0","1","1",2,3,5,2,5,4,0,11,9,0,737
"738","GP","M",18,"U","LE3","T",1,1,"other","other","course","mother",1,1,3,"0","0","0","0","1","0","1","1",2,3,5,2,5,4,0,6,5,0,738
"739","GP","M",18,"U","LE3","T",2,1,"at_home","other","course","mother",4,2,0,"1","1","1","1","1","1","1","1",4,3,2,4,5,3,14,10,8,9,739
"740","GP","M",18,"U","LE3","T",2,1,"at_home","other","course","mother",4,2,0,"1","1","0","1","1","1","1","1",4,3,2,4,5,3,2,9,10,11,740
"741","GP","M",18,"U","LE3","T",2,1,"services","other","course","mother",3,2,1,"0","0","0","1","0","0","1","0",4,4,5,4,4,5,4,11,10,11,741
"742","GP","M",18,"U","LE3","T",2,2,"other","other","course","mother",1,4,0,"0","1","1","1","1","1","1","0",4,5,5,2,4,5,0,11,11,12,742
"743","GP","M",18,"U","LE3","T",2,2,"other","other","course","mother",1,4,0,"0","1","0","1","1","1","1","0",4,5,5,2,4,5,2,9,8,8,743
"744","GP","M",18,"U","LE3","T",2,2,"services","services","reputation","mother",1,2,0,"0","1","0","1","0","0","1","0",4,4,4,1,3,3,11,9,11,12,744
"745","GP","M",18,"U","LE3","T",3,1,"services","services","course","mother",2,1,0,"0","0","0","1","1","1","1","1",3,3,4,4,5,4,2,11,11,12,745
"746","GP","M",18,"U","LE3","T",3,3,"services","health","home","father",1,2,0,"0","1","0","0","1","1","1","0",3,2,4,2,4,4,10,10,10,10,746
"747","GP","M",18,"U","LE3","T",3,3,"services","health","home","father",1,2,1,"0","1","1","0","1","1","1","0",3,2,4,2,4,4,13,6,6,8,747
"748","GP","M",18,"U","LE3","T",3,4,"services","other","home","mother",1,2,0,"0","0","0","1","1","1","1","1",4,3,3,1,3,5,6,16,16,17,748
"749","GP","M",18,"U","LE3","T",3,4,"services","other","home","mother",1,2,0,"0","0","0","1","1","1","1","1",4,3,3,1,3,5,11,16,15,15,749
"750","GP","M",18,"U","LE3","T",4,3,"teacher","services","course","mother",2,1,0,"0","0","1","1","1","1","1","0",4,2,3,1,2,1,8,10,11,10,750
"751","GP","M",18,"U","LE3","T",4,3,"teacher","services","course","mother",2,1,0,"0","0","0","1","1","1","1","0",4,2,3,1,2,1,0,10,10,10,751
"752","GP","M",18,"U","LE3","T",4,4,"other","other","reputation","father",1,1,0,"0","1","0","0","1","1","1","0",4,2,5,3,4,5,2,8,9,11,752
"753","GP","M",18,"U","LE3","T",4,4,"teacher","teacher","home","mother",1,1,0,"0","1","1","0","1","1","1","1",1,4,2,2,2,1,5,16,15,16,753
"754","GP","M",18,"U","LE3","T",4,4,"teacher","teacher","home","mother",1,1,0,"0","1","0","0","1","1","1","1",1,4,2,2,2,1,0,18,18,17,754
"755","GP","M",19,"R","GT3","T",3,2,"at_home","services","home","other",1,1,0,"0","1","0","0","0","1","0","1",5,3,4,2,2,5,0,11,10,10,755
"756","GP","M",19,"R","GT3","T",3,3,"other","services","reputation","father",1,2,0,"0","0","0","1","1","1","0","1",4,5,3,1,2,5,0,10,10,11,756
"757","GP","M",19,"R","GT3","T",3,3,"other","services","reputation","father",1,2,1,"0","0","0","1","1","1","0","1",4,5,3,1,2,5,0,15,12,12,757
"758","GP","M",19,"R","LE3","T",2,1,"at_home","services","course","mother",2,3,1,"0","0","0","1","1","1","1","1",4,3,1,1,1,5,0,9,10,11,758
"759","GP","M",19,"U","GT3","T",1,2,"other","services","course","other",1,2,1,"0","0","0","0","0","1","1","0",4,5,2,2,2,4,3,13,11,11,759
"760","GP","M",19,"U","GT3","T",2,1,"other","other","reputation","mother",1,1,0,"0","0","0","0","1","1","1","0",5,3,4,1,4,4,10,7,11,11,760
"761","GP","M",19,"U","GT3","T",3,2,"services","at_home","home","mother",1,1,0,"0","1","0","0","1","0","1","1",4,5,4,1,1,4,6,11,9,11,761
"762","GP","M",19,"U","GT3","T",3,2,"services","at_home","home","mother",1,1,3,"0","1","0","0","1","0","1","1",4,5,4,1,1,4,0,5,0,0,762
"763","GP","M",19,"U","GT3","T",3,3,"other","other","home","other",1,2,1,"0","1","0","1","1","1","1","1",4,4,4,1,1,3,20,15,14,13,763
"764","GP","M",19,"U","GT3","T",4,2,"health","other","course","mother",2,2,0,"0","1","0","1","1","1","1","1",5,4,4,1,1,1,9,11,10,10,764
"765","GP","M",19,"U","GT3","T",4,4,"teacher","services","reputation","other",2,1,1,"0","1","1","0","1","1","1","1",4,3,4,1,1,4,38,8,9,8,765
"766","GP","M",19,"U","LE3","A",4,3,"services","at_home","reputation","mother",1,2,0,"0","1","0","0","1","1","1","0",4,3,1,1,1,1,4,11,13,14,766
"767","GP","M",19,"U","LE3","A",4,3,"services","at_home","reputation","mother",1,2,0,"0","1","0","0","1","1","1","0",4,3,1,1,1,1,12,11,11,11,767
"768","GP","M",20,"U","GT3","A",3,2,"services","other","course","other",1,1,0,"0","0","0","1","1","1","0","0",5,5,3,1,1,5,0,17,18,18,768
"769","GP","M",20,"U","GT3","A",3,2,"services","other","course","other",1,1,2,"0","0","0","1","1","1","0","0",5,5,3,1,1,5,0,14,15,15,769
"770","GP","M",21,"R","LE3","T",1,1,"at_home","other","course","other",2,2,2,"0","1","0","1","1","0","1","1",5,3,3,5,2,4,21,9,10,10,770
"771","GP","M",22,"U","GT3","T",3,1,"services","services","other","mother",1,1,3,"0","0","0","0","0","0","1","1",5,4,5,5,5,1,12,7,8,5,771
"772","GP","M",22,"U","GT3","T",3,1,"services","services","other","mother",1,1,3,"0","0","0","0","0","0","1","1",5,4,5,5,5,1,16,6,8,8,772
"773","MS","F",15,"R","GT3","T",1,1,"at_home","at_home","course","father",3,2,0,"0","1","0","0","1","1","0","0",4,2,1,1,2,2,0,13,14,14,773
"774","MS","F",15,"R","GT3","T",1,1,"at_home","other","home","father",2,2,0,"0","1","0","1","1","1","1","0",4,3,3,1,1,2,1,11,10,11,774
"775","MS","F",15,"R","GT3","T",1,1,"at_home","services","other","mother",1,1,1,"0","1","0","0","1","1","0","1",4,1,3,1,1,2,6,10,10,10,775
"776","MS","F",15,"R","GT3","T",1,2,"other","services","course","mother",2,1,0,"0","0","0","0","1","1","0","0",5,1,2,1,1,1,3,11,13,13,776
"777","MS","F",15,"R","GT3","T",3,3,"at_home","other","course","mother",2,1,0,"0","1","0","0","1","1","1","0",5,4,4,2,3,5,4,10,10,11,777
"778","MS","F",15,"R","GT3","T",3,3,"other","services","course","father",2,1,0,"0","0","0","0","0","1","1","0",4,1,3,1,1,4,0,14,16,16,778
"779","MS","F",15,"R","GT3","T",3,3,"services","other","reputation","mother",1,2,0,"0","1","0","0","1","1","1","1",4,5,4,1,1,1,4,13,12,12,779
"780","MS","F",15,"R","GT3","T",4,4,"teacher","other","course","mother",2,1,0,"0","0","0","0","1","1","1","1",1,5,1,3,5,5,0,13,14,14,780
"781","MS","F",15,"R","LE3","T",1,1,"at_home","other","course","mother",2,1,0,"0","1","0","0","1","0","0","1",5,2,1,1,3,4,0,9,10,9,781
"782","MS","F",15,"R","LE3","T",1,1,"at_home","services","reputation","father",2,2,0,"0","1","0","0","1","1","1","0",5,4,3,1,2,4,0,10,10,10,782
"783","MS","F",15,"R","LE3","T",1,1,"other","services","course","mother",2,1,1,"0","1","0","0","1","1","1","1",4,4,3,1,2,2,4,6,7,8,783
"784","MS","F",15,"R","LE3","T",2,1,"at_home","other","home","mother",2,1,0,"0","0","0","0","1","0","0","0",1,3,4,1,1,1,0,6,8,9,784
"785","MS","F",15,"R","LE3","T",2,2,"other","other","other","father",1,3,0,"1","1","0","0","1","1","0","0",4,4,3,2,2,5,2,14,11,12,785
"786","MS","F",15,"U","GT3","T",2,1,"at_home","other","home","mother",1,2,0,"1","1","0","0","0","1","1","0",4,4,2,3,3,2,0,9,10,9,786
"787","MS","F",15,"U","GT3","T",2,2,"other","services","course","mother",2,3,0,"0","1","0","1","1","1","0","0",5,3,2,1,1,4,0,12,13,14,787
"788","MS","F",16,"R","GT3","A",2,2,"health","other","course","mother",1,2,0,"0","0","0","0","0","1","0","1",3,3,2,1,1,3,2,8,10,10,788
"789","MS","F",16,"R","GT3","T",0,2,"other","other","other","mother",2,1,0,"0","1","0","1","1","1","0","0",3,2,3,1,2,2,0,12,11,12,789
"790","MS","F",16,"R","GT3","T",1,1,"at_home","other","course","father",2,2,3,"1","1","0","0","1","1","0","0",3,4,3,1,1,1,0,7,7,8,790
"791","MS","F",16,"R","GT3","T",1,1,"at_home","other","other","father",4,3,0,"1","1","0","0","1","1","0","0",4,4,3,1,1,5,2,10,9,10,791
"792","MS","F",16,"R","GT3","T",1,1,"at_home","other","other","mother",2,1,0,"0","0","0","1","1","1","1","1",4,2,2,4,3,2,0,13,12,14,792
"793","MS","F",16,"R","GT3","T",1,1,"other","other","home","father",4,4,0,"0","1","0","0","0","1","1","0",4,3,2,1,1,1,0,13,10,13,793
"794","MS","F",16,"R","GT3","T",1,2,"other","other","home","father",1,3,0,"1","1","0","0","0","1","1","1",4,3,4,1,1,3,5,13,14,13,794
"795","MS","F",16,"R","GT3","T",2,2,"at_home","other","course","mother",2,2,1,"0","1","0","1","0","1","0","0",4,4,4,2,3,5,2,12,11,12,795
"796","MS","F",16,"R","GT3","T",2,2,"other","other","course","father",3,2,0,"0","1","0","0","1","0","1","0",3,4,5,1,2,1,1,9,10,11,796
"797","MS","F",16,"R","GT3","T",2,2,"other","other","course","mother",2,2,0,"0","1","0","1","1","1","1","0",4,4,4,1,1,5,0,12,12,12,797
"798","MS","F",16,"R","GT3","T",2,2,"other","other","course","mother",3,2,0,"0","1","0","0","1","1","1","0",4,4,5,1,1,4,4,9,10,11,798
"799","MS","F",16,"R","GT3","T",2,2,"other","services","course","father",3,2,0,"0","1","0","1","1","1","1","0",5,3,4,1,1,2,1,14,13,14,799
"800","MS","F",16,"R","GT3","T",2,3,"at_home","services","course","mother",2,2,0,"0","0","0","0","1","1","0","0",4,5,2,1,2,5,0,16,17,17,800
"801","MS","F",16,"R","GT3","T",2,3,"at_home","services","other","mother",2,2,0,"0","1","0","1","1","1","1","0",3,3,3,1,1,2,0,8,10,10,801
"802","MS","F",16,"R","GT3","T",2,3,"other","services","course","mother",3,2,0,"0","1","0","0","1","1","1","0",4,5,4,1,2,1,2,15,15,15,802
"803","MS","F",16,"R","GT3","T",4,4,"health","teacher","reputation","father",1,2,0,"0","0","0","1","0","1","1","1",4,3,3,2,3,2,0,14,16,16,803
"804","MS","F",16,"R","GT3","T",4,4,"teacher","teacher","course","mother",2,3,0,"0","0","0","1","1","1","1","1",4,2,2,1,1,4,6,16,16,17,804
"805","MS","F",16,"R","LE3","T",1,1,"at_home","other","course","father",3,2,0,"0","1","0","0","1","1","0","0",5,3,2,1,1,1,0,16,17,18,805
"806","MS","F",16,"R","LE3","T",1,1,"services","services","home","mother",1,1,0,"0","1","0","1","1","1","1","1",4,4,4,2,2,4,2,14,14,14,806
"807","MS","F",16,"R","LE3","T",1,2,"at_home","other","course","mother",1,2,0,"0","0","0","1","1","0","1","0",4,4,5,1,3,3,0,8,9,9,807
"808","MS","F",16,"R","LE3","T",1,2,"other","other","reputation","mother",2,1,0,"0","0","0","1","1","1","1","0",5,4,5,1,4,2,0,14,14,15,808
"809","MS","F",16,"R","LE3","T",2,1,"other","other","home","mother",1,1,0,"0","1","0","0","1","1","1","1",5,4,3,1,1,5,2,10,8,8,809
"810","MS","F",16,"R","LE3","T",2,2,"other","other","course","mother",1,3,0,"0","1","0","0","0","1","0","1",4,3,3,2,2,5,2,11,11,11,810
"811","MS","F",16,"R","LE3","T",2,2,"other","other","home","father",3,1,0,"0","1","0","1","1","1","0","1",4,3,2,1,1,4,0,14,14,16,811
"812","MS","F",16,"R","LE3","T",2,2,"other","services","course","father",1,2,0,"0","0","0","1","1","1","0","1",5,4,3,1,1,1,0,11,13,12,812
"813","MS","F",16,"R","LE3","T",3,4,"at_home","other","other","mother",3,2,0,"0","1","0","0","0","1","0","0",4,2,1,1,1,2,2,7,9,8,813
"814","MS","F",16,"U","GT3","A",3,2,"services","at_home","course","mother",2,2,2,"0","1","0","1","1","1","0","1",2,5,5,1,1,1,8,5,5,7,814
"815","MS","F",16,"U","GT3","T",1,1,"at_home","other","course","father",1,2,0,"0","1","0","0","0","1","0","1",5,4,3,2,1,2,0,13,14,15,815
"816","MS","F",16,"U","GT3","T",1,1,"other","other","course","other",1,4,0,"1","1","0","1","1","1","1","0",2,2,1,1,1,5,0,14,14,14,816
"817","MS","F",16,"U","GT3","T",1,2,"other","services","course","mother",1,3,1,"0","1","0","0","1","1","0","0",1,3,2,1,2,4,0,10,8,8,817
"818","MS","F",16,"U","GT3","T",1,2,"other","services","course","mother",1,3,1,"0","1","0","0","1","1","0","0",1,3,2,1,2,4,3,9,8,8,818
"819","MS","F",16,"U","GT3","T",1,3,"at_home","other","other","father",2,1,0,"0","1","0","0","1","0","1","1",4,3,3,1,3,5,11,10,11,11,819
"820","MS","F",16,"U","GT3","T",2,1,"other","services","course","mother",1,2,0,"0","1","0","1","1","1","1","0",5,3,3,1,1,1,0,14,13,14,820
"821","MS","F",16,"U","GT3","T",2,2,"other","services","course","father",1,1,1,"0","1","1","1","0","1","1","0",4,4,3,1,4,3,1,9,10,10,821
"822","MS","F",16,"U","GT3","T",2,2,"services","other","course","mother",1,1,0,"0","1","1","1","1","1","0","1",4,2,5,1,2,5,0,17,16,16,822
"823","MS","F",16,"U","GT3","T",3,1,"other","other","course","mother",1,1,0,"0","0","0","1","1","1","1","0",3,1,3,1,3,1,0,8,6,8,823
"824","MS","F",16,"U","GT3","T",3,2,"services","at_home","course","mother",1,1,0,"0","0","0","0","1","1","1","0",3,1,3,1,4,3,2,7,6,7,824
"825","MS","F",16,"U","GT3","T",3,3,"other","other","reputation","mother",1,1,0,"0","0","0","1","1","0","1","1",4,5,4,1,1,4,0,14,13,13,825
"826","MS","F",16,"U","GT3","T",4,4,"health","health","course","mother",1,2,0,"0","1","0","0","1","1","1","1",4,3,4,1,2,3,4,8,8,8,826
"827","MS","F",16,"U","GT3","T",4,4,"teacher","services","course","mother",2,3,0,"0","1","0","0","1","1","1","1",5,3,5,1,4,5,1,10,11,12,827
"828","MS","F",16,"U","LE3","A",2,2,"at_home","other","reputation","mother",2,4,0,"0","0","0","1","0","0","0","1",1,2,1,1,1,1,4,10,9,11,828
"829","MS","F",16,"U","LE3","A",2,2,"other","other","home","mother",1,1,0,"0","1","0","0","1","0","0","0",4,3,4,1,2,1,6,7,7,8,829
"830","MS","F",16,"U","LE3","T",1,1,"at_home","other","other","mother",3,2,0,"0","1","0","0","1","1","1","0",4,3,2,1,3,5,6,6,8,8,830
"831","MS","F",16,"U","LE3","T",2,1,"other","services","other","mother",1,2,0,"0","0","0","0","1","1","1","1",3,2,2,1,1,3,0,14,15,16,831
"832","MS","F",16,"U","LE3","T",4,1,"other","other","home","mother",2,2,0,"0","1","0","1","1","1","1","0",1,2,4,2,2,1,8,9,10,10,832
"833","MS","F",16,"U","LE3","T",4,4,"services","services","other","father",2,1,0,"0","1","0","0","1","1","0","0",5,1,3,1,2,5,1,11,11,11,833
"834","MS","F",17,"R","GT3","T",0,0,"at_home","other","course","mother",2,1,0,"0","1","0","0","1","1","1","0",4,4,3,1,1,5,0,10,11,11,834
"835","MS","F",17,"R","GT3","T",1,1,"at_home","at_home","course","father",2,1,0,"0","1","0","1","1","0","1","1",3,5,5,2,2,4,3,10,11,10,835
"836","MS","F",17,"R","GT3","T",1,1,"at_home","other","reputation","mother",2,1,0,"0","1","0","1","0","1","1","1",4,4,5,1,2,5,0,11,11,11,836
"837","MS","F",17,"R","GT3","T",1,1,"other","other","other","father",1,1,1,"0","1","0","0","0","0","1","0",5,4,4,2,2,5,0,6,6,7,837
"838","MS","F",17,"R","GT3","T",1,1,"other","services","reputation","mother",3,1,1,"0","1","1","0","1","1","1","1",5,2,1,1,2,1,0,7,6,0,838
"839","MS","F",17,"R","GT3","T",1,1,"other","services","reputation","mother",3,1,1,"0","1","0","0","1","1","1","1",5,2,1,1,2,1,0,8,8,9,839
"840","MS","F",17,"R","GT3","T",1,2,"other","other","course","mother",1,1,0,"0","0","0","1","1","1","1","0",3,5,5,1,3,1,4,7,8,9,840
"841","MS","F",17,"R","GT3","T",1,2,"other","other","course","mother",1,1,0,"0","0","0","1","1","1","1","0",3,5,5,1,3,1,14,6,5,5,841
"842","MS","F",17,"R","GT3","T",1,2,"other","services","course","father",2,2,0,"0","0","0","0","0","1","0","0",3,2,2,1,2,3,0,12,11,12,842
"843","MS","F",17,"R","GT3","T",1,2,"other","services","course","father",2,2,0,"0","0","0","0","0","1","0","0",3,2,2,1,2,3,0,13,13,13,843
"844","MS","F",17,"R","GT3","T",2,1,"at_home","other","course","mother",3,1,0,"0","1","0","1","1","0","0","1",5,5,3,1,1,3,2,9,10,11,844
"845","MS","F",17,"R","GT3","T",2,2,"at_home","other","course","mother",2,2,0,"0","1","0","0","1","1","1","0",4,3,5,1,2,4,0,11,10,11,845
"846","MS","F",17,"R","GT3","T",2,2,"at_home","other","other","mother",1,1,0,"0","1","1","0","1","1","1","0",5,1,3,1,2,5,5,9,9,9,846
"847","MS","F",17,"R","GT3","T",2,2,"other","other","other","mother",2,2,0,"1","0","1","0","1","1","0","0",5,1,3,1,1,5,0,11,9,11,847
"848","MS","F",17,"R","GT3","T",2,2,"other","other","reputation","mother",2,2,0,"0","1","0","1","1","1","0","0",5,3,2,1,1,1,0,15,17,17,848
"849","MS","F",17,"R","GT3","T",2,3,"other","other","course","mother",2,1,0,"0","1","0","0","1","1","1","0",5,5,5,1,3,3,2,10,11,12,849
"850","MS","F",17,"R","GT3","T",3,1,"at_home","other","reputation","mother",1,2,0,"0","1","1","1","0","1","1","0",4,5,4,2,3,1,17,10,10,10,850
"851","MS","F",17,"R","GT3","T",3,1,"at_home","other","reputation","mother",1,2,0,"0","1","0","1","0","1","1","0",4,5,4,2,3,1,10,8,9,9,851
"852","MS","F",17,"R","GT3","T",3,1,"other","other","course","mother",2,2,3,"0","1","0","1","0","1","1","1",5,4,4,1,1,5,2,7,9,10,852
"853","MS","F",17,"R","GT3","T",3,2,"at_home","other","course","father",1,2,1,"0","0","0","0","1","1","0","1",4,5,4,1,2,5,0,10,10,10,853
"854","MS","F",17,"R","GT3","T",4,1,"other","other","other","mother",1,1,0,"0","0","0","0","1","1","1","1",4,2,3,1,2,5,1,13,14,14,854
"855","MS","F",17,"R","GT3","T",4,2,"other","other","course","mother",2,2,0,"1","1","0","0","0","1","1","0",4,3,3,2,3,5,0,17,18,18,855
"856","MS","F",17,"R","GT3","T",4,4,"teacher","services","other","father",2,2,0,"0","1","1","1","1","1","1","0",4,3,3,1,2,5,2,12,12,12,856
"857","MS","F",17,"R","GT3","T",4,4,"teacher","services","other","father",2,2,0,"0","1","1","1","1","1","1","0",4,3,3,1,2,5,4,12,13,13,857
"858","MS","F",17,"R","LE3","A",2,1,"services","other","reputation","mother",2,2,0,"0","0","0","1","1","1","1","1",5,3,3,1,2,2,5,11,11,12,858
"859","MS","F",17,"R","LE3","A",3,1,"other","at_home","course","other",2,3,0,"0","1","1","0","1","0","0","0",4,2,3,2,2,3,5,8,7,8,859
"860","MS","F",17,"U","GT3","A",1,0,"other","other","other","mother",2,2,0,"0","0","0","0","1","1","1","1",4,4,5,1,1,4,1,11,9,10,860
"861","MS","F",17,"U","GT3","A",1,1,"at_home","at_home","other","mother",1,2,0,"0","0","0","1","1","1","1","1",4,5,5,1,2,3,2,11,10,11,861
"862","MS","F",17,"U","GT3","T",0,1,"other","at_home","course","father",2,1,0,"0","0","0","1","0","1","0","0",2,4,4,3,5,5,5,9,9,10,862
"863","MS","F",17,"U","GT3","T",1,1,"other","at_home","course","mother",1,1,0,"0","1","0","1","1","1","0","0",4,3,2,1,2,5,9,7,9,10,863
"864","MS","F",17,"U","GT3","T",2,2,"other","at_home","course","mother",1,1,0,"0","1","0","1","1","0","0","0",4,5,3,1,1,5,4,9,9,10,864
"865","MS","F",17,"U","GT3","T",2,2,"other","at_home","home","mother",1,3,0,"0","0","0","1","1","1","0","1",3,4,3,1,1,3,8,10,11,12,865
"866","MS","F",17,"U","GT3","T",2,2,"other","at_home","home","mother",1,3,0,"0","0","0","1","1","1","0","1",3,4,3,1,1,3,8,13,11,11,866
"867","MS","F",17,"U","GT3","T",3,2,"at_home","other","home","mother",2,1,0,"0","0","0","0","1","1","0","1",4,3,3,2,2,1,5,9,11,11,867
"868","MS","F",17,"U","GT3","T",3,3,"services","services","course","mother",2,1,0,"0","1","0","0","1","1","1","0",4,4,3,1,1,4,0,11,12,13,868
"869","MS","F",17,"U","GT3","T",4,1,"health","at_home","course","mother",1,1,0,"0","1","0","0","1","1","0","1",3,2,2,1,1,5,0,8,10,9,869
"870","MS","F",17,"U","GT3","T",4,2,"other","other","course","mother",2,2,0,"0","1","0","0","1","1","1","0",4,3,3,1,2,4,0,17,18,18,870
"871","MS","F",17,"U","GT3","T",4,2,"teacher","other","course","father",2,4,0,"0","0","0","0","1","1","1","1",4,2,3,3,1,5,0,18,18,18,871
"872","MS","F",17,"U","GT3","T",4,2,"teacher","services","home","mother",1,2,0,"1","1","0","1","1","1","1","0",5,5,5,1,3,5,0,8,8,0,872
